taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
11783,3305444,2011-08-01T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/11783/3305444,"Cordeiro, J. & Perez, K. 2011. Leptoxis plicata. The IUCN Red List of Threatened Species 2011: e.T11783A3305444. Accessed on 26 June 2026.",Leptoxis plicata,Plicate Rocksnail,CR,Decreasing,,,32-88,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-86.69339131980965,33.88690184555901,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,11783,self,338.23776755774975,338.23776755774975,338.23776755774975,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",11783,self,Plicate_rocksnail,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Plicate_rocksnail,https://www.wikidata.org/entity/Q3138499,https://commons.wikimedia.org/wiki/Special:FilePath/Leptoxis%20plicata%20shell.jpg
11785,503764,2011-10-26T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/11785/503764,"Bogan, A. & Cordeiro, J. 2012. Leptoxis taeniata. The IUCN Red List of Threatened Species 2012: e.T11785A503764. Accessed on 26 June 2026.",Leptoxis taeniata,Painted Rocksnail,EN,Decreasing,,,100-1000,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,-86.32153216852461,33.38015076689522,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,11785,self,1107.698935109372,1107.698935109372,1107.698935109372,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",11785,self,Painted_rocksnail,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Painted_rocksnail,https://www.wikidata.org/entity/Q3142723,https://commons.wikimedia.org/wiki/Special:FilePath/Leptoxis%20taeniata%20shell.jpg
11922,504863,2012-03-12T00:00:00.000+00:00,2012,https://www.iucnredlist.org/species/11922/504863,"Bogan, A. & Cummings, K. 2012. Pleuronaia dolabelloides. The IUCN Red List of Threatened Species 2012: e.T11922A504863. Accessed on 26 June 2026.",Pleuronaia dolabelloides,Slab-sided Pearly Mussel,EN,Decreasing,,,1000-5000,species,,[],BIVALVIA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,-86.37134706141124,35.23075391475221,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,11922,self,42390.421323020186,42390.421323020186,42390.421323020186,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",11922,self,Pleuronaia_dolabelloides,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pleuronaia_dolabelloides,https://www.wikidata.org/entity/Q28185243,https://commons.wikimedia.org/wiki/Special:FilePath/Pleuronaia%20dolabelloides.png
11967,69491281,2015-06-19T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/11967/69491281,"Bogan, A.E. & Woolnough, D. 2017. Ligumia nasuta. The IUCN Red List of Threatened Species 2017: e.T11967A69491281. Accessed on 26 June 2026.",Ligumia nasuta,Eastern Pondmussel,VU,Decreasing,,,1314529,species,,[],BIVALVIA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,-78.64500490501484,39.685008559606366,range_polygon,1,1,105,1,105,200,1.0,1,Extant,1,Resident,11967,self,662793.3517864218,662793.3517864218,662793.3517864218,,FW_MOLLUSCS.shp,Nature Serve and Department of Fisheries and Oceans Canada,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Nature Serve and Department of Fisheries and Oceans Canada 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,11967,self,Sagittunio_nasutus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sagittunio_nasutus,https://www.wikidata.org/entity/Q373637,https://commons.wikimedia.org/wiki/Special:FilePath/Ligumia%20nasuta%20-%20Springfield%20Science%20Museum%20-%20Springfield%2C%20MA%20-%20DSC03465.JPG
11968,69491303,2015-06-19T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/11968/69491303,"Bogan, A.E., Cummings, K. & Woolnough, D. 2017. Ligumia recta. The IUCN Red List of Threatened Species 2017: e.T11968A69491303. Accessed on 26 June 2026.",Ligumia recta,Black Sandshell,NT,Decreasing,,,4386621,species,,[],BIVALVIA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,-90.59554192497468,42.17050613772264,range_polygon,1,1,8,1,8,200,1.0,1,Extant,1,Resident,11968,self,2419457.778076556,2419457.778076556,2419457.778076556,,FW_MOLLUSCS.shp,Nature Serve and Department of Fisheries and Oceans Canada,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Nature Serve and Department of Fisheries and Oceans Canada 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,11968,self,Ligumia_recta,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Ligumia_recta,https://www.wikidata.org/entity/Q3017593,https://commons.wikimedia.org/wiki/Special:FilePath/Ligumia%20recta%20%28MNHN-IM-2000-22485%29.jpeg
12241,3328856,2009-07-31T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/12241/3328856,"Arconada, B. & Prié, V. 2010. Navarriella elliptica. The IUCN Red List of Threatened Species 2010: e.T12241A3328856. Accessed on 26 June 2026.",Navarriella elliptica,,VU,Unknown,,40,2500,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,-1.2413065621891453,43.28942080413502,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12241,self,2129.512601104656,2129.512601104656,2129.512601104656,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12241,self,Litthabitella_elliptica,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Litthabitella_elliptica,https://www.wikidata.org/entity/Q14592121,
12245,3329192,2010-01-27T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/12245/3329192,"Reischutz, P. 2010. Hauffenia danubialis. The IUCN Red List of Threatened Species 2010: e.T12245A3329192. Accessed on 26 June 2026.",Hauffenia danubialis,Donau-Zwergrundmundschnecke,VU,Decreasing,,600,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,16.0981378355619,48.23999042423005,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12245,self,5253.318031750769,5253.318031750769,5253.318031750769,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12245,self,Lobaunia_danubialis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lobaunia_danubialis,https://www.wikidata.org/entity/Q14630731,
12798,266034242,2022-12-10T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/12798/266034242,"Prié, V. 2024. Pseudunio auricularius (amended version of 2024 assessment). The IUCN Red List of Threatened Species 2024: e.T12798A266034242. Accessed on 26 June 2026.",Pseudunio auricularius,Spengler's Freshwater Mussel,CR,Decreasing,100000-200000,250-500,89700,species,,[],BIVALVIA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-0.7645091670509657,41.64257828842622,range_polygon,1,1,9,1,9,200,1.0,1,Extant,1,Resident,12798,self,20329.705843263928,20329.705843263928,20329.705843263928,,FW_MOLLUSCS.shp,European Red List; IUCN and EU / COST CONFREMUS,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,European Red List; IUCN and EU / COST CONFREMUS 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12798,self,Pseudunio_auricularius,ceb,ceb.wikipedia.org,https://ceb.wikipedia.org/wiki/Pseudunio_auricularius,https://www.wikidata.org/entity/Q106019085,
12799,128686456,2010-02-02T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/12799/128686456,"Moorkens, E., Cordeiro, J., Seddon, M.B., von Proschwitz, T. & Woolnough, D. 2017. Margaritifera margaritifera (errata version published in 2018). The IUCN Red List of Threatened Species 2017: e.T12799A128686456. Accessed on 26 June 2026.",Margaritifera margaritifera,Freshwater Pearl Mussel,EN,Decreasing,,,,species,,[12802],BIVALVIA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,41.029031944468045,63.23735927872424,range_polygon,1,1,5108,2,3168,200,0.8223563147937993,1,Extant,1,Resident,12799,self,6096901.948863078,5013825.818326174,5013825.818326174,,FW_MOLLUSCS.shp,Nature Serve and Department of Fisheries and Oceans Canada & IUCN,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Nature Serve and Department of Fisheries and Oceans Canada & IUCN 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12799,self,Freshwater_pearl_mussel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Freshwater_pearl_mussel,https://www.wikidata.org/entity/Q772012,https://commons.wikimedia.org/wiki/Special:FilePath/Margaritifera%20margaritifera%20%2810.3897-zse.90.8231%29%20Figure%203%20%28cropped%29.jpg
12800,509635,2012-03-12T00:00:00.000+00:00,2012,https://www.iucnredlist.org/species/12800/509635,"Cummings, K. & Cordeiro, J. 2012. Margaritifera marrianae. The IUCN Red List of Threatened Species 2012: e.T12800A509635. Accessed on 26 June 2026.",Margaritifera marrianae,Alabama Pearlshell,EN,Decreasing,250-2500,20-100,100-250,species,,[],BIVALVIA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,-87.01112528596202,31.522727499431372,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12800,self,10505.54964912679,10505.54964912679,10505.54964912679,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",12800,self,Margaritifera_marrianae,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Margaritifera_marrianae,https://www.wikidata.org/entity/Q3015947,
13022,91353200,2016-05-29T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/13022/91353200,"Van Damme, D. 2016. Madagasikara madagascarensis. The IUCN Red List of Threatened Species 2016: e.T13022A91353200. Accessed on 26 June 2026.",Madagasikara madagascarensis,,EN,Unknown,,,3500,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,49.02622113848715,-12.73910612979344,range_polygon,1,1,51,1,51,200,1.0,1,Extant,1,Resident,13022,self,6234.574311138914,6234.574311138914,6234.574311138914,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2016,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,13022,self,Madagasikara_madagascariensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Madagasikara_madagascariensis,https://www.wikidata.org/entity/Q3318391,https://commons.wikimedia.org/wiki/Special:FilePath/Madagasikara%20madagascariensis%20shell.png
13629,4269762,2009-10-10T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/13629/4269762,"Prié, V. 2010. Moitessieria juvenisanguis. The IUCN Red List of Threatened Species 2010: e.T13629A4269762. Accessed on 26 June 2026.",Moitessieria juvenisanguis,,VU,Unknown,,170,472,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,2.288377892705419,43.11101455001493,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,13629,self,6683.862164984815,6683.862164984815,6683.862164984815,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,13629,self,Moitessieria_juvenisanguis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Moitessieria_juvenisanguis,https://www.wikidata.org/entity/Q3318371,
13636,4280342,2009-11-10T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/13636/4280342,"Prie, V. 2010. Corseria corsica. The IUCN Red List of Threatened Species 2010: e.T13636A4280342. Accessed on 26 June 2026.",Corseria corsica,,CR,Unknown,,,99,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,9.176344835555264,42.33773847198809,range_polygon,1,1,1,1,1,200,1.0,4,Possibly Extinct,1,Resident,13636,self,1818.9697233103616,1818.9697233103616,1818.9697233103616,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,13636,self,Corseria_corsica,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Corseria_corsica,https://www.wikidata.org/entity/Q14625957,
15021,546965,2012-03-12T00:00:00.000+00:00,2012,https://www.iucnredlist.org/species/15021/546965,"Cummings, K. & Cordeiro, J. 2012. Obovaria jacksoniana. The IUCN Red List of Threatened Species 2012: e.T15021A546965. Accessed on 26 June 2026.",Obovaria jacksoniana,Southern Hickorynut,VU,Decreasing,,500-2000,200000,species,,[],BIVALVIA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,-89.82695850504504,32.634992588424275,range_polygon,1,1,8,1,8,200,1.0,1,Extant,1,Resident,15021,self,259342.15963423296,259342.15963423296,259342.15963423296,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",15021,self,Obovaria_jacksoniana,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Obovaria_jacksoniana,https://www.wikidata.org/entity/Q3017514,
15024,62905473,2015-06-22T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/15024/62905473,"Woolnough, D. & Bogan, A.E. 2017. Obovaria subrotunda. The IUCN Red List of Threatened Species 2017: e.T15024A62905473. Accessed on 26 June 2026.",Obovaria subrotunda,Round Hickorynut,EN,Decreasing,,,962580,species,,[],BIVALVIA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,-84.4534695110855,38.26713835130008,range_polygon,1,1,8,1,8,200,1.0,1,Extant,1,Resident,15024,self,585932.6689231344,585932.6689231344,585932.6689231344,,FW_MOLLUSCS.shp,Nature Serve and Department of Fisheries and Oceans Canada,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Nature Serve and Department of Fisheries and Oceans Canada 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,15024,self,Obovaria_subrotunda,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Obovaria_subrotunda,https://www.wikidata.org/entity/Q2892483,https://commons.wikimedia.org/wiki/Special:FilePath/Round%20hickorynut%20mussel%20%2814133118825%29.jpg
15875,5275244,2010-01-11T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/15875/5275244,"Prié, V. 2010. Palacanthilhiopsis vervierii. The IUCN Red List of Threatened Species 2010: e.T15875A5275244. Accessed on 26 June 2026.",Palacanthilhiopsis vervierii,,VU,Unknown,,2300,3015,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,4.208562594214097,44.30376140695406,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,15875,self,5746.895504585323,5746.895504585323,5746.895504585323,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,15875,self,Palacanthilhiopsis_vervierii,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Palacanthilhiopsis_vervierii,https://www.wikidata.org/entity/Q3318089,
16479,1074877,2012-06-07T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/16479/1074877,"Cummings, K. & Cordeiro, J. 2012. Pegias fabula. The IUCN Red List of Threatened Species 2012: e.T16479A1074877. Accessed on 26 June 2026.",Pegias fabula,Little Winged Pearly Mussel,CR,Decreasing,,100-500,250-1000,species,,[],BIVALVIA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-82.25275915936243,36.80477904306565,range_polygon,1,1,10,1,10,200,1.0,1,Extant,1,Resident,16479,self,47354.97781324421,47354.97781324421,47354.97781324421,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",16479,self,Pegias_fabula,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pegias_fabula,https://www.wikidata.org/entity/Q3013530,https://commons.wikimedia.org/wiki/Special:FilePath/Pegias%20fabula.jpg
